cd_cliente,cd_pedido,cd_produto,categoria_produto,qt_vendida,receita_bruta
291188,986162,121603,Cooler,5,0.01
291188,986162,124830,,6,0.01
291188,1010413,126922,Bateria,1,138.24
291188,1010413,124400,SSD,2,595.41
291188,1010413,121604,Cooler,3,35.42
291922,887886,101262,Bateria,1,411.44
291922,878184,100367,Teclado,1,82.09
291922,879454,101108,Fonte,1,114.46
291922,871784,101108,Fonte,1,106.73
291922,871784,101395,Cooler,2,46.11
291922,953124,101313,Cooler,1,21.5
291922,953124,101398,Cooler,2,54.95
291922,953124,101312,Cooler,3,25.79
291922,953124,100063,Tela,4,266.45
291922,941122,126321,Cooler,1,84.0
291922,941122,101018,Cooler,2,38.57
291922,941122,100332,Teclado,3,99.67
291922,941122,101256,Fonte,4,80.83
291922,928328,100745,Bateria,1,292.57
291922,928328,123133,Placa,2,31.74
291922,928328,124882,Fonte,3,61.99
291922,928328,101018,Cooler,4,18.41
291922,928328,101019,Cooler,5,20.61
291922,922173,100728,Teclado,1,99.65
291922,922173,100367,Teclado,2,71.12
291922,915017,100820,Teclado,1,89.56
292856,860398,100820,Teclado,1,103.63
293136,1016226,125430,Placa,1,360.0
293136,971536,101293,Placa,1,448.08
293136,1000482,125430,Placa,1,387.9
293136,1000482,124935,Placa,2,352.71
294134,1031567,121383,Fonte,1,104.74
294134,1030260,100501,Bateria,1,136.13
294134,1030260,100686,Bateria,2,143.64
294134,1007574,101117,Fonte,1,84.2
294134,1007574,100957,Cooler,2,257.12
294134,1007912,101018,Cooler,2,108.06
294134,1007912,101349,Cooler,3,49.16
294134,968835,100744,Bateria,1,259.07
294134,968835,101268,Bateria,2,261.04
294134,976689,100588,Bateria,1,153.52
294134,983006,126923,Bateria,1,215.49
294134,983006,100681,Bateria,2,142.5
294134,983006,100688,Bateria,3,166.49
294134,983006,100501,Bateria,4,140.37
294134,983429,101018,Cooler,1,42.1
294134,994850,100919,Fonte,1,88.83
294739,982175,124398,SSD,2,83.33
294739,982175,121604,Cooler,3,0.01
294739,982175,121603,Cooler,4,0.01
294739,982175,124830,,5,0.01
294739,982175,124831,,6,0.01
294739,982175,124832,,7,0.01
294739,982175,124399,SSD,8,498.0
294739,1006529,122655,SSD,1,618.62
294739,1021877,100761,Bateria,1,214.49
294739,1018711,124399,SSD,1,618.62
296000,1033187,126675,Tela,1,490.25
296000,1033187,100097,Tela,2,337.13
296000,977773,100332,Teclado,1,86.66
296000,1030006,100059,Tela,1,397.52
296000,1030006,125430,Placa,2,293.17
296000,1024159,101254,Fonte,1,117.76
296000,1024159,126922,Bateria,2,155.44
296000,1024159,126924,Bateria,3,267.83
296000,1024159,101108,Fonte,4,71.4
296000,1022454,100665,Teclado,1,64.22
296000,1022454,100671,Teclado,2,44.04
296000,1022454,100097,Tela,3,351.18
296000,962107,100097,Tela,1,409.84
300691,1026082,121089,Cooler,1,128.0
300691,1026082,124399,SSD,2,275.16
306495,972246,101000,Teclado,1,78.33
306495,970826,100919,Fonte,1,167.92
306495,979181,101323,Teclado,1,72.92
306495,975987,100366,Teclado,1,50.68
306495,975987,126927,Bateria,2,124.03
306495,975987,100519,Fonte,3,125.88
306495,1002533,126921,Bateria,1,224.33
306495,993033,100367,Teclado,1,45.99
306495,993033,100515,Fonte,2,135.11
306495,990733,100979,Teclado,1,85.78
306495,990733,100919,Fonte,2,83.88
306495,1018645,100336,Teclado,1,61.55
306495,1027559,126923,Bateria,1,154.45
306495,941118,101000,Teclado,1,87.88
306495,949894,100742,Bateria,1,165.83
306495,932160,100507,Bateria,1,189.71
306499,965169,124939,Placa,1,237.98
306499,961717,121465,Tela,1,510.47
306499,1018292,100979,Teclado,1,53.42
306499,1018292,121604,Cooler,2,24.01
306499,1018292,121074,Cooler,3,51.73
306499,982050,100761,Bateria,1,239.34
306499,973681,100055,Tela,1,399.0
308358,1032047,100756,Fonte,1,91.7
308358,1032047,100097,Tela,2,344.16
308358,1032047,100820,Teclado,3,92.9
308358,1032047,126917,Bateria,4,128.3
308358,1006474,100097,Tela,1,360.7
308358,1006474,100756,Fonte,2,157.95
308358,1006474,100820,Teclado,3,108.7
308358,1009627,100097,Tela,1,1020.0
308358,970129,100756,Fonte,1,107.31
308358,970129,100810,Teclado,2,58.04
308358,970129,121293,Teclado,3,117.94
308358,970129,100288,Teclado,4,90.69
308358,970129,100367,Teclado,5,91.12
308358,970129,100366,Teclado,6,98.11
308436,1015006,124935,Placa,1,470.7
308436,1015006,124916,Fonte,2,313.26
308436,1015006,101121,Cooler,3,29.72
308436,1015006,101217,Fonte,4,19.72
308436,1015006,126926,Bateria,5,101.1
309360,856819,122805,SSD,1,915.0
309360,958586,101138,Cooler,1,79.26
309360,958586,124399,SSD,4,218.23
309360,920596,124399,SSD,1,468.23
309360,913154,101117,Fonte,1,91.28
309360,913154,101394,Cooler,2,92.01
310056,856928,101262,Bateria,1,1414.41
310741,929694,122805,SSD,1,245.43
310741,880837,122805,SSD,1,260.82
310741,881724,122805,SSD,1,230.82
310741,907983,122805,SSD,1,481.02
310741,908889,100055,Tela,1,487.14
310741,908889,124399,SSD,2,238.55
310741,906440,122805,SSD,1,227.8
310741,906440,101019,Cooler,2,20.11
310741,859012,100063,Tela,2,278.25
310741,859012,122810,Memoria,3,103.53
310741,859012,101019,Cooler,4,17.54
310741,859012,122805,SSD,5,233.72
310741,859012,100980,Bateria,6,226.84
310741,859012,120478,Cooler,7,28.3
310741,870583,122805,SSD,1,258.14
310741,1012662,124882,Fonte,1,50.0
310741,981964,100810,Teclado,1,72.09
310741,981964,101019,Cooler,2,27.22
311435,991419,121465,Tela,1,442.39
311435,965876,100999,Teclado,1,179.81
311435,965876,101000,Teclado,2,137.38
311435,867203,122806,SSD,1,1293.6
311435,874601,122813,Memoria,1,232.95
311435,874601,101000,Teclado,2,165.59
311990,995567,100097,Tela,1,399.09
312246,969621,121465,Tela,1,505.52
312246,1002637,126660,Fonte,1,140.44
312246,917106,100740,Teclado,1,93.0
312246,929672,122826,Tela,1,747.31
312246,935738,100820,Teclado,1,79.0
312246,909754,100681,Bateria,1,162.89
312659,1032177,124784,Tela,1,383.58
312659,1032177,124399,SSD,3,0.01
312659,1030988,125430,Placa,1,285.0
312659,1030988,124784,Tela,2,382.98
312659,1030988,121604,Cooler,3,0.02
313676,882215,101267,Bateria,1,307.01
313788,1022512,100763,Bateria,1,328.32
313788,1022512,100681,Bateria,2,129.2
314369,1021954,100681,Bateria,1,147.65
315600,877602,100487,Teclado,1,78.25
315678,1025710,126921,Bateria,1,213.97
315678,1025710,100289,Teclado,2,44.14
315678,1016857,100957,Cooler,1,95.48
315678,1016857,124832,,2,54.67
315678,1016857,124831,,3,53.57
315678,1016857,123133,Placa,4,72.81
315678,1016857,101018,Cooler,5,43.82
315678,1016857,101019,Cooler,6,34.37
315678,1016857,100820,Teclado,7,52.16
315678,1016857,124398,SSD,8,802.39
315678,1016857,124399,SSD,9,745.83
315678,1007059,120388,Teclado,1,62.98
315678,1007059,100097,Tela,2,357.63
315678,1007059,100745,Bateria,3,232.66
315678,1006622,100097,Tela,1,363.69
315678,1006622,100745,Bateria,2,236.31
315678,1007953,124882,Fonte,1,62.57
315678,1007953,124916,Fonte,2,163.3
315678,1007953,125430,Placa,3,376.17
315809,989426,124398,SSD,1,600.0
317365,852052,100063,Tela,1,294.01
317419,860092,101117,Fonte,1,92.91
317419,860092,100600,Cooler,2,11.61
317434,967729,100507,Bateria,1,174.12
317434,1005136,100059,Tela,1,353.19
317434,916720,100679,Bateria,1,129.39
318018,990941,100097,Tela,1,1472.64
318018,990941,100919,Fonte,2,120.0
318018,990941,100820,Teclado,3,120.0
318018,990941,100937,Fonte,4,120.0
318018,990941,100515,Fonte,5,120.0
318018,990941,100516,Fonte,6,171.0
318018,990941,126921,Bateria,7,140.0
318018,990941,100681,Bateria,8,112.0
318018,990941,126919,Bateria,9,400.0
318018,1007460,121465,Tela,2,663.27
318018,1007460,124784,Tela,3,2959.23
318018,1018161,101117,Fonte,1,700.11
318018,1018161,100517,Fonte,2,274.02
318018,1018161,100937,Fonte,3,314.73
318018,1018161,100515,Fonte,4,242.08
318018,1018161,100756,Fonte,5,224.51
318018,1018161,100641,Fonte,6,263.39
318018,1018161,100519,Fonte,7,151.95
318018,1018161,126922,Bateria,8,418.86
318018,1018161,100839,Bateria,9,143.27
318018,1018161,126924,Bateria,10,271.97
318018,1018161,126927,Bateria,11,121.22
318018,1018161,100840,Bateria,12,157.87
318018,1018161,100702,Bateria,13,206.89
318018,1018161,126919,Bateria,14,218.46
318018,1018161,100679,Bateria,15,131.82
318018,1028062,100501,Bateria,1,597.5
319908,967043,101000,Teclado,1,60.29
319908,967043,101018,Cooler,2,39.7
320140,956724,101105,Placa,1,425.0
321032,1006081,124784,Tela,1,376.97
321066,1016351,126921,Bateria,1,239.58
321066,853761,100820,Teclado,1,278.16
321066,960711,100507,Bateria,1,183.73
321066,960711,100679,Bateria,2,114.57
321066,960711,100367,Teclado,3,47.56
321066,960711,100937,Fonte,4,64.85
321066,960711,100516,Fonte,5,74.44
321066,960711,100756,Fonte,6,55.76
321066,960711,101019,Cooler,7,20.54
321066,960711,100519,Fonte,8,64.63
321066,960711,100699,Bateria,9,176.18
321066,916696,100720,Teclado,1,65.47
321066,916696,100097,Tela,2,652.53
321384,852937,101262,Bateria,1,397.09
321594,961620,100097,Tela,1,4098.4
321594,961620,100499,Bateria,3,550.0
322055,949216,101262,Bateria,1,5645.0
322055,949216,120806,Cooler,2,0.0
322055,0,121383,Fonte,1,10000.0
322055,952973,121383,Fonte,1,20000.0
322055,1024165,126924,Bateria,1,11097.08
323275,852254,101000,Teclado,1,94.25
323275,855829,100097,Tela,1,588.92
323275,865758,100288,Teclado,1,53.92
323275,865758,100497,Bateria,2,132.75
323275,861583,122805,SSD,1,696.25
323275,861583,100679,Bateria,2,112.64
323275,861583,100483,Teclado,3,53.49
323275,861583,100688,Bateria,4,158.51
323275,859121,100692,Bateria,1,153.64
323275,876497,100745,Bateria,1,306.12
323275,899562,100101,Tela,1,404.98
323275,935172,100097,Tela,1,531.0
323275,952939,100501,Bateria,1,145.35
323275,966962,100692,Bateria,1,128.21
323275,998503,121465,Tela,1,417.77
323275,1005035,100101,Tela,1,322.57
323275,967955,100677,Bateria,1,110.02
323275,970086,100097,Tela,1,423.75
323275,1019874,100097,Tela,1,350.94
324745,1018067,100697,Bateria,1,134.23
324745,1027514,100979,Teclado,1,56.25
324745,1027514,100698,Bateria,2,115.97
324745,993406,100500,Bateria,1,140.26
324745,990150,100323,Teclado,1,59.13
324745,975056,100703,Bateria,1,181.13
324745,967447,100291,Teclado,1,188.63
324745,971944,100740,Teclado,1,76.34
324745,971944,100298,Teclado,2,67.54
324745,953994,101000,Teclado,1,74.77
324745,959575,100695,Bateria,1,147.36
324745,960118,100289,Teclado,1,53.2
324745,948105,101344,Teclado,1,97.71
324745,949784,124398,SSD,1,159.21
324745,913839,100289,Teclado,1,54.97
324745,913839,100497,Bateria,2,130.62
324745,913839,124398,SSD,3,153.17
324745,917097,100506,Bateria,1,161.67
324745,921542,100740,Teclado,1,86.62
324745,854123,100700,Bateria,1,127.46
324745,854698,101000,Teclado,1,85.1
324745,876185,101109,Fonte,1,80.01
324745,885179,100063,Tela,1,282.83
324745,886469,100101,Tela,1,392.05
324745,896687,100705,Bateria,1,220.24
324745,910178,100594,Bateria,1,345.89
324745,910976,101120,Fonte,1,94.84
324745,910976,100483,Teclado,2,60.86
324745,905295,100291,Teclado,1,73.92
325767,1015091,124784,Tela,2,351.81
325767,1025652,100097,Tela,1,331.18
325767,1027555,128379,Tela,1,382.18
325767,1023866,121465,Tela,1,352.18
325767,872618,100063,Tela,1,300.22
325767,904192,100763,Bateria,1,243.72
325767,948902,100745,Bateria,1,278.65
325767,941210,100681,Bateria,1,165.7
325767,944798,100333,Teclado,1,70.45
325808,1024115,100097,Tela,1,331.0
325808,1025188,121295,Bateria,1,293.73
325808,1025188,100688,Bateria,2,134.04
325808,1029884,126920,Bateria,1,140.59
325808,1029884,100097,Tela,2,377.37
326537,930552,100097,Tela,1,541.6
326537,925823,100059,Tela,1,559.01
326537,920074,100681,Bateria,1,170.23
326537,956451,100699,Bateria,1,190.35
326537,945235,100699,Bateria,1,181.22
326537,888033,100679,Bateria,1,242.59
326537,886287,100679,Bateria,1,246.39
326537,886287,100367,Teclado,2,60.67
327697,952073,121465,Tela,1,627.23
327697,960099,100497,Bateria,1,129.84
327697,938128,100763,Bateria,1,240.61
327697,935902,100097,Tela,1,553.24
327697,932605,100764,Bateria,1,165.62
327697,932286,100097,Tela,1,539.81
327697,927321,100101,Tela,1,355.74
327697,885320,101027,Teclado,1,72.42
327697,885320,101256,Fonte,2,152.61
327697,885320,121465,Tela,3,683.67
327697,885320,100840,Bateria,4,170.96
327697,890532,100097,Tela,1,579.92
327697,869645,100688,Bateria,1,178.43
327697,853767,100681,Bateria,1,189.15
327697,1008625,100097,Tela,1,351.81
327697,1010872,121465,Tela,1,350.94
327697,1010872,100215,Tela,2,441.22
327697,976234,100055,Tela,1,399.0
327697,976234,100101,Tela,2,321.67
327697,981398,100323,Teclado,1,51.33
327697,981398,126660,Fonte,2,68.61
327697,989985,100681,Bateria,1,159.69
327697,986907,101108,Fonte,1,239.46
327697,986907,123133,Placa,2,28.47
327697,986907,101019,Cooler,4,18.62
327697,986907,101018,Cooler,5,13.45
328025,1020378,124398,SSD,1,299.7
328025,1020378,124399,SSD,2,1150.0
328025,1020378,124400,SSD,3,452.76
328025,1020378,124401,SSD,4,383.84
328025,1020378,121603,Cooler,5,67.6
328025,1020378,121604,Cooler,6,108.16
328025,1020378,100516,Fonte,7,136.42
328025,1020378,100515,Fonte,8,242.49
328025,1020378,100756,Fonte,9,217.79
328025,1020378,101399,Cooler,10,49.11
328025,1020378,120381,SSD,11,219.8
328622,917163,100497,Bateria,1,263.56
328622,923680,100761,Bateria,1,297.0
329237,881501,121090,Cooler,1,5008.0
329956,933554,100820,Teclado,1,70.46
329956,964036,100772,Teclado,1,71.65
329956,964036,100773,Teclado,2,56.44
329956,908933,101323,Teclado,1,83.75
329956,880852,100820,Teclado,1,74.75
329956,986714,100366,Teclado,1,58.99
330037,899547,122843,Bateria,1,199.17
330037,905899,100059,Tela,1,565.43
330037,879551,100055,Tela,1,494.31
330037,890641,122843,Bateria,1,199.17
330037,868060,121294,Bateria,1,237.24
330037,877407,100291,Teclado,1,71.05
330037,920459,100501,Bateria,1,149.6
330037,927063,101344,Teclado,1,95.33
330037,955766,100507,Bateria,1,184.02
330037,969674,100504,Bateria,1,162.34
330037,975147,124805,Tela,1,512.69
330037,1004402,100679,Bateria,1,142.29
330037,1004402,100919,Fonte,2,79.92
330404,1014627,101117,Fonte,3,83.34
330404,1014627,124935,Placa,4,542.97
330404,1014627,101121,Cooler,6,8.57
330404,1014627,123133,Placa,7,41.34
330404,1020486,124784,Tela,1,375.91
330404,1023815,101108,Fonte,1,71.4
330404,1023815,100756,Fonte,2,45.85
330404,1023815,101117,Fonte,3,72.25
330404,1023815,101031,Fonte,4,83.0
330404,1023815,100705,Bateria,5,199.0
331605,872559,100500,Bateria,1,148.14
332477,859200,100499,Bateria,1,138.31
332477,879362,100367,Teclado,1,76.04
332477,962726,100516,Fonte,1,157.27
332477,950557,100683,Bateria,1,153.83
332477,941956,100497,Bateria,1,154.04
332477,977886,100763,Bateria,1,216.02
333172,867204,100820,Teclado,1,276.53
333172,867204,100817,Teclado,2,175.99
333172,873264,101000,Teclado,1,103.89
333172,876076,101323,Teclado,1,153.46
333172,876076,101000,Teclado,2,255.54
333172,864344,101379,Teclado,1,176.22
333172,879119,100671,Teclado,1,120.31
333172,879119,100337,Teclado,2,128.19
333172,941131,121465,Tela,1,1207.87
333172,941131,100097,Tela,2,1005.53
333172,928319,100759,Teclado,1,116.52
333172,932067,121465,Tela,1,634.64
333172,916110,100369,Teclado,1,143.57
333172,916110,100810,Teclado,2,130.53
335249,927694,101001,Teclado,1,85.0
335249,931080,101000,Teclado,1,85.0
335249,933501,100097,Tela,1,507.5
335249,938303,100497,Bateria,1,143.0
335249,923107,100285,Teclado,1,77.17
335249,942400,100337,Teclado,1,66.56
335249,962793,100059,Tela,1,440.0
335249,900414,101323,Teclado,1,73.46
335249,911210,100336,Teclado,1,59.93
335249,911210,101000,Teclado,2,86.07
335249,881542,100285,Teclado,1,79.0
335249,854205,100500,Bateria,1,155.0
335249,876738,101000,Teclado,1,93.18
335249,866358,100366,Teclado,1,60.29
335249,866358,100588,Bateria,2,146.68
335249,870613,101001,Teclado,1,86.0
335249,1015671,121089,Cooler,1,194.56
335249,1015115,100289,Teclado,1,40.72
335249,1015115,100059,Tela,2,379.58
335249,1015115,121604,Cooler,3,59.7
335249,1026853,100336,Teclado,1,57.0
335249,1025411,101323,Teclado,1,70.0
335249,1028942,100635,Teclado,1,81.0
335249,1003370,100820,Teclado,1,63.97
335249,984660,100801,Bateria,1,138.0
335249,983513,100094,Tela,1,545.0
335726,865472,101106,Placa,1,441.3
335735,957394,100919,Fonte,1,85.14
335735,957394,126660,Fonte,2,69.83
335735,957394,100516,Fonte,3,76.69
335735,957394,100937,Fonte,4,73.9
335735,957394,100920,Fonte,5,79.46
335735,957394,100512,Fonte,6,69.0
335735,957394,100757,Fonte,7,69.0
335735,957394,100581,Fonte,8,95.51
335735,962260,124882,Fonte,1,624.0
335735,944862,122813,Memoria,1,199.04
335735,944862,122812,Memoria,2,149.24
335735,944862,100616,Fonte,3,55.0
335735,944862,100937,Fonte,4,55.0
335735,944862,100950,Fonte,5,39.0
335735,930894,100679,Bateria,1,176.16
335735,936452,121074,Cooler,4,70.8
335735,936452,101516,Cooler,5,71.56
335735,936452,101312,Cooler,6,42.91
335735,936452,101394,Cooler,7,122.76
335735,917301,100059,Tela,1,583.02
335735,917301,100097,Tela,2,657.2
335735,916969,100097,Tela,1,690.78
335735,868191,100063,Tela,1,332.91
335735,886243,101000,Teclado,1,128.61
335735,973799,101323,Teclado,1,76.24
335735,973799,101000,Teclado,2,79.28
335735,989188,124940,Cooler,1,72.91
335735,989188,101394,Cooler,3,81.91
335735,989188,123027,Memoria,4,124.09
335735,989188,122812,Memoria,5,144.76
335735,989188,122811,Memoria,6,196.39
335735,989188,122813,Memoria,7,289.57
335735,989188,100957,Cooler,8,79.97
335751,1025565,100681,Bateria,1,258.4
335751,1025565,100519,Fonte,2,139.65
335751,1025565,101112,Fonte,3,513.4
335751,1025565,101117,Fonte,4,72.25
335751,1025565,100329,Teclado,5,141.78
335751,1025565,101111,Fonte,6,190.0
335751,1025565,100097,Tela,7,993.33
336858,922184,100507,Bateria,1,360.29
336858,941086,100763,Bateria,1,630.0
336858,950320,101267,Bateria,1,278.37
336858,962997,100507,Bateria,1,337.37
336858,962997,100762,Bateria,4,440.93
336858,1009492,121461,Bateria,1,232.5
336858,1019983,100957,Cooler,1,1295.0
336858,1031496,101267,Bateria,1,580.8
336858,1031496,127237,Bateria,2,213.9
336858,984476,100988,Bateria,1,960.0
336858,979446,100762,Bateria,1,233.44
338708,965365,100840,Bateria,2,180.02
338708,965365,100679,Bateria,3,118.25
338708,965365,100763,Bateria,4,242.46
338708,965365,101121,Cooler,5,59.27
339650,998390,122655,SSD,1,559.95
339650,1002603,124399,SSD,1,711.0
339650,976290,124399,SSD,1,359.65
339650,970599,121465,Tela,1,506.42
339650,969882,101117,Fonte,1,91.47
339650,1028769,124399,SSD,1,464.16
339650,1028769,126927,Bateria,2,126.6
339650,1019391,126923,Bateria,1,150.86
339650,1019391,124399,SSD,2,589.33
339650,0,101018,Cooler,1,13.72
339650,0,101490,Cooler,2,157.12
339650,0,124882,Fonte,3,57.17
339650,859197,100820,Teclado,1,147.27
339650,966815,100810,Teclado,1,76.92
339650,962175,100681,Bateria,1,141.09
339650,962175,101138,Cooler,2,187.93
339650,962175,101000,Teclado,3,63.33
339650,962175,100505,Bateria,4,152.37
339650,962175,101349,Cooler,5,46.39
339650,962175,101121,Cooler,6,8.89
340090,940518,100507,Bateria,1,171.2
340090,940518,100811,Bateria,2,1486.31
340090,926826,101117,Fonte,1,343.29
340090,889389,122806,SSD,1,1209.87
340090,889389,101394,Cooler,2,81.44
340090,1016748,100811,Bateria,1,597.95
340090,1016748,100516,Fonte,2,217.47
340090,1016748,100289,Teclado,3,82.22
340309,1030815,100519,Fonte,1,73.63
340309,1025766,100059,Tela,1,421.43
340309,1027326,121604,Cooler,1,59.38
340368,968065,122826,Tela,1,2975.04
340368,968065,100055,Tela,2,1995.0
340422,1010631,100756,Fonte,1,57.2
340422,999619,124882,Fonte,1,71.46
341646,990281,122655,SSD,1,1676.19
341646,990281,126727,SSD,2,1523.81
341646,1013055,122655,SSD,1,1406.19
341646,1005158,124399,SSD,1,1490.0
341646,984750,126727,SSD,1,1000.0
341646,984750,122655,SSD,2,835.14
342561,988621,100820,Teclado,1,62.85
342561,864137,101000,Teclado,1,78.1
342561,864137,121465,Tela,2,694.65
342561,874529,120395,Teclado,1,81.5
342561,921708,100366,Teclado,1,70.35
342561,952007,100719,Teclado,1,69.5
342561,958832,100101,Tela,1,333.38
342598,1032133,124399,SSD,1,0.01
342598,1032133,122655,SSD,2,321.07
342598,1032133,100519,Fonte,3,50.48
342624,972096,100705,Bateria,1,227.81
342624,891843,100063,Tela,1,318.94
343977,1010879,126921,Bateria,1,211.4
343977,1005862,100983,Bateria,1,299.19
343977,883994,100745,Bateria,1,302.27
343977,914452,100588,Bateria,1,152.76
